book,chapter,verse,monad,text,ktv,phtext,phsep
Exodus,9,30,33683,עֲבָדֶ֑יךָ ,,ʕᵃvāḏˈeʸḵā, 
Exodus,9,34,33764,ה֥וּא ,,hˌû, 
Exodus,9,34,33765,וַ,,wa,
Exodus,9,34,33766,עֲבָדָֽיו׃ ,,ʕᵃvāḏˈāʸw, . 
Exodus,12,4,34748,ה֗וּא ,,hˈû, 
Exodus,12,4,34749,וּ,,û,
Exodus,12,4,34750,שְׁכֵנֹ֛ו ,,šᵊḵēnˈô, 
Exodus,12,30,35376,ה֤וּא ,,hˈû, 
Exodus,12,30,35377,וְ,,wᵊ,
Exodus,12,30,35378,כָל־,,ḵol-,
Exodus,12,30,35379,עֲבָדָיו֙ ,,ʕᵃvāḏāʸw, 
Exodus,12,30,35380,וְ,,wᵊ,
Exodus,12,30,35381,כָל־,,ḵol-,
Exodus,12,30,35382,מִצְרַ֔יִם ,,miṣrˈayim, 
Exodus,20,10,39736,אַתָּ֣ה׀ ,,ʔattˈā, 
Exodus,20,10,39737,וּ,,û,
Exodus,20,10,39738,בִנְךָֽ֣־,,vinᵊḵˈā-,
Exodus,20,10,39739,וּ֠,,û,
Exodus,20,10,39740,בִתֶּ֗ךָ ,,vittˈeḵā, 
Exodus,20,10,39741,עַבְדְּךָ֤֨ ,,ʕavdᵊḵˈā, 
Exodus,20,10,39742,וַ,,wa,
Exodus,20,10,39743,אֲמָֽתְךָ֜֙ ,,ʔᵃmˈāṯᵊḵˈā, 
Exodus,20,10,39744,וּ,,û,
Exodus,20,10,39745,בְהֶמְתֶּ֔֗ךָ ,,vᵊhemtˈeḵā, 
Exodus,20,10,39746,וְ,,wᵊ,
Exodus,20,10,39747,גֵרְךָ֖֙ ,,ḡērᵊḵˌā, 
Exodus,29,21,44985,הוּא֙ ,,hû, 
Exodus,29,21,44986,וּ,,û,
Exodus,29,21,44987,בְגָדָ֔יו ,,vᵊḡāḏˈāʸw, 
Exodus,29,21,44988,וּ,,û,
Exodus,29,21,44989,בָנָ֛יו ,,vānˈāʸw, 
Exodus,29,21,44990,וּ,,û,
Exodus,29,21,44991,בִגְדֵ֥י ,,viḡᵊḏˌê, 
Exodus,29,21,44992,בָנָ֖יו ,,vānˌāʸw, 
Leviticus,10,9,57568,אַתָּ֣ה׀ ,,ʔattˈā, 
Leviticus,10,9,57569,וּ,,û,
Leviticus,10,9,57570,בָנֶ֣יךָ ,,vānˈeʸḵā, 
Leviticus,10,14,57684,אַתָּ֕ה ,,ʔattˈā, 
Leviticus,10,14,57685,וּ,,û,
Leviticus,10,14,57686,בָנֶ֥יךָ ,,vānˌeʸḵā, 
Leviticus,10,14,57687,וּ,,û,
Leviticus,10,14,57688,בְנֹתֶ֖יךָ ,,vᵊnōṯˌeʸḵā, 
Leviticus,20,5,64498,בָּ,,bā,
Leviticus,20,5,64499,,,,
Leviticus,20,5,64500,אִ֥ישׁ ,,ʔˌîš, 
Leviticus,20,5,64501,הַ,,ha,
Leviticus,20,5,64502,ה֖וּא ,,hˌû, 
Leviticus,20,5,64503,וּ,,û,
Leviticus,20,5,64504,בְ,,vᵊ,
Leviticus,20,5,64505,מִשְׁפַּחְתֹּ֑ו ,,mišpaḥtˈô, 
Leviticus,25,41,67891,ה֖וּא ,,hˌû, 
Leviticus,25,41,67892,וּ,,û,
Leviticus,25,41,67893,בָנָ֣יו ,,vānˈāʸw, 
Leviticus,25,54,68127,ה֖וּא ,,hˌû, 
Leviticus,25,54,68128,וּ,,û,
Leviticus,25,54,68129,בָנָ֥יו ,,vānˌāʸw, 
Leviticus,27,10,69160,ה֥וּא ,,hˌû, 
Leviticus,27,10,69161,וּ,,û,
Leviticus,27,10,69162,תְמוּרָתֹ֖ו ,,ṯᵊmûrāṯˌô, 
Leviticus,27,33,69590,ה֧וּא ,,hˈû, 
Leviticus,27,33,69591,וּ,,û,
Leviticus,27,33,69592,תְמוּרָתֹ֛ו ,,ṯᵊmûrāṯˈô, 
Numeri,16,11,80257,אַתָּה֙ ,,ʔattˌā, 
Numeri,16,11,80258,וְ,,wᵊ,
Numeri,16,11,80259,כָל־,,ḵol-,
Numeri,16,11,80260,עֲדָ֣תְךָ֔ ,,ʕᵃḏˈāṯᵊḵˈā, 
Numeri,16,16,80362,אַתָּה֙ ,,ʔattˌā, 
Numeri,16,16,80363,וְ,,wᵊ,
Numeri,16,16,80364,כָל־,,ḵol-,
Numeri,16,16,80365,עֲדָ֣תְךָ֔ ,,ʕᵃḏˈāṯᵊḵˈā, 
Numeri,18,1,81306,אַתָּ֗ה ,,ʔattˈā, 
Numeri,18,1,81307,וּ,,û,
Numeri,18,1,81308,בָנֶ֤יךָ ,,vānˈeʸḵā, 
Numeri,18,1,81309,וּ,,û,
Numeri,18,1,81310,בֵית־,,vêṯ-,
Numeri,18,1,81311,אָבִ֨יךָ֙ ,,ʔāvˈîḵā, 
Numeri,18,1,81319,אַתָּה֙ ,,ʔattˌā, 
Numeri,18,1,81320,וּ,,û,
Numeri,18,1,81321,בָנֶ֣יךָ ,,vānˈeʸḵā, 
Numeri,18,2,81343,אַתָּה֙ ,,ʔattˌā, 
Numeri,18,2,81344,וּ,,û,
Numeri,18,2,81345,בָנֶ֣יךָ ,,vānˈeʸḵā, 
Numeri,18,7,81440,אַתָּ֣ה ,,ʔattˈā, 
Numeri,18,7,81441,וּ,,û,
Numeri,18,7,81442,בָנֶ֣יךָ ,,vānˈeʸḵā, 
Numeri,18,31,81974,אַתֶּ֖ם ,,ʔattˌem, 
Numeri,18,31,81975,וּ,,û,
Numeri,18,31,81976,בֵֽיתְכֶ֑ם ,,vˈêṯᵊḵˈem, 
Numeri,20,4,82611,אֲנַ֖חְנוּ ,,ʔᵃnˌaḥnû, 
Numeri,20,4,82612,וּ,,û,
Numeri,20,4,82613,בְעִירֵֽנוּ׃ ,,vᵊʕîrˈēnû, . 
Numeri,20,19,82934,אֲנִ֣י ,,ʔᵃnˈî, 
Numeri,20,19,82935,וּ,,û,
Numeri,20,19,82936,מִקְנַ֔י ,,miqnˈay, 
Numeri,21,33,83745,ה֧וּא ,,hˈû, 
Numeri,21,33,83746,וְ,,wᵊ,
Numeri,21,33,83747,כָל־,,ḵol-,
Numeri,21,33,83748,עַמֹּ֛ו ,,ʕammˈô, 
Numeri,31,19,89251,אַתֶּ֖ם ,,ʔattˌem, 
Numeri,31,19,89252,וּ,,û,
Numeri,31,19,89253,שְׁבִיכֶֽם׃ ,,šᵊvîḵˈem, . 
Deuteronomium,2,32,94372,ה֧וּא ,,hˈû, 
Deuteronomium,2,32,94373,וְ,,wᵊ,
Deuteronomium,2,32,94374,כָל־,,ḵol-,
Deuteronomium,2,32,94375,עַמֹּ֛ו ,,ʕammˈô, 
Deuteronomium,3,1,94500,ה֧וּא ,,hˈû, 
Deuteronomium,3,1,94501,וְ,,wᵊ,
Deuteronomium,3,1,94502,כָל־,,ḵol-,
Deuteronomium,3,1,94503,עַמֹּ֛ו ,,ʕammˈô, 
Deuteronomium,5,14,96549,אַתָּ֣ה ,,ʔattˈā, 
Deuteronomium,5,14,96550,וּ,,û,
Deuteronomium,5,14,96551,בִנְךָֽ־,,vinᵊḵˈā-,
Deuteronomium,5,14,96552,וּ,,û,
Deuteronomium,5,14,96553,בִתֶּ֣ךָ ,,vittˈeḵā, 
Deuteronomium,5,14,96554,וְ,,wᵊ,
Deuteronomium,5,14,96555,עַבְדְּךָֽ־,,ʕavdᵊḵˈā-,
Deuteronomium,5,14,96556,וַ֠,,wa,
Deuteronomium,5,14,96557,אֲמָתֶךָ ,,ʔᵃmāṯeḵˌā, 
Deuteronomium,5,14,96558,וְ,,wᵊ,
Deuteronomium,5,14,96559,שֹׁורְךָ֨ ,,šôrᵊḵˌā, 
Deuteronomium,5,14,96560,וַ,,wa,
Deuteronomium,5,14,96561,חֲמֹֽרְךָ֜ ,,ḥᵃmˈōrᵊḵˈā, 
Deuteronomium,5,14,96562,וְ,,wᵊ,
Deuteronomium,5,14,96563,כָל־,,ḵol-,
Deuteronomium,5,14,96564,בְּהֶמְתֶּ֗ךָ ,,bᵊhemtˈeḵā, 
Deuteronomium,5,14,96565,וְ,,wᵊ,
Deuteronomium,5,14,96566,גֵֽרְךָ֙ ,,ḡˈērᵊḵā, 
Deuteronomium,6,2,97005,אַתָּה֙ ,,ʔattˌā, 
Deuteronomium,6,2,97006,וּ,,û,
Deuteronomium,6,2,97007,בִנְךָ֣ ,,vinᵊḵˈā, 
Deuteronomium,6,2,97008,וּ,,û,
Deuteronomium,6,2,97009,בֶן־,,ven-,
Deuteronomium,6,2,97010,בִּנְךָ֔ ,,binᵊḵˈā, 
Deuteronomium,12,7,100455,אַתֶּ֖ם ,,ʔattˌem, 
Deuteronomium,12,7,100456,וּ,,û,
Deuteronomium,12,7,100457,בָתֵּיכֶ֑ם ,,vāttêḵˈem, 
Deuteronomium,12,12,100563,אַתֶּ֗ם ,,ʔattˈem, 
Deuteronomium,12,12,100564,וּ,,û,
Deuteronomium,12,12,100565,בְנֵיכֶם֙ ,,vᵊnêḵˌem, 
Deuteronomium,12,12,100566,וּ,,û,
Deuteronomium,12,12,100567,בְנֹ֣תֵיכֶ֔ם ,,vᵊnˈōṯêḵˈem, 
Deuteronomium,12,12,100568,וְ,,wᵊ,
Deuteronomium,12,12,100569,עַבְדֵיכֶ֖ם ,,ʕavᵊḏêḵˌem, 
Deuteronomium,12,12,100570,וְ,,wᵊ,
Deuteronomium,12,12,100571,אַמְהֹתֵיכֶ֑ם ,,ʔamhōṯêḵˈem, 
Deuteronomium,12,12,100572,וְ,,wᵊ,
Deuteronomium,12,12,100573,הַ,,ha,
Deuteronomium,12,12,100574,לֵּוִי֙ ,,llēwˌî, 
Deuteronomium,12,18,100702,אַתָּ֨ה ,,ʔattˌā, 
Deuteronomium,12,18,100703,וּ,,û,
Deuteronomium,12,18,100704,בִנְךָ֤ ,,vinᵊḵˈā, 
Deuteronomium,12,18,100705,וּ,,û,
Deuteronomium,12,18,100706,בִתֶּ֨ךָ֙ ,,vittˈeḵā, 
Deuteronomium,12,18,100707,וְ,,wᵊ,
Deuteronomium,12,18,100708,עַבְדְּךָ֣ ,,ʕavdᵊḵˈā, 
Deuteronomium,12,18,100709,וַ,,wa,
Deuteronomium,12,18,100710,אֲמָתֶ֔ךָ ,,ʔᵃmāṯˈeḵā, 
Deuteronomium,12,18,100711,וְ,,wᵊ,
Deuteronomium,12,18,100712,הַ,,ha,
Deuteronomium,12,18,100713,לֵּוִ֖י ,,llēwˌî, 
Deuteronomium,13,7,101205,אַתָּ֖ה ,,ʔattˌā, 
Deuteronomium,13,7,101206,וַ,,wa,
Deuteronomium,13,7,101207,אֲבֹתֶֽיךָ׃ ,,ʔᵃvōṯˈeʸḵā, . 
Deuteronomium,14,26,101918,אַתָּ֥ה ,,ʔattˌā, 
Deuteronomium,14,26,101919,וּ,,û,
Deuteronomium,14,26,101920,בֵיתֶֽךָ׃ ,,vêṯˈeḵā, . 
Deuteronomium,15,20,102419,אַתָּ֖ה ,,ʔattˌā, 
Deuteronomium,15,20,102420,וּ,,û,
Deuteronomium,15,20,102421,בֵיתֶֽךָ׃ ,,vêṯˈeḵā, . 
Deuteronomium,16,11,102684,אַתָּ֨ה ,,ʔattˌā, 
Deuteronomium,16,11,102685,וּ,,û,
Deuteronomium,16,11,102686,בִנְךָ֣ ,,vinᵊḵˈā, 
Deuteronomium,16,11,102687,וּ,,û,
Deuteronomium,16,11,102688,בִתֶּךָ֮ ,,vitteḵˈā, 
Deuteronomium,16,11,102689,וְ,,wᵊ,
Deuteronomium,16,11,102690,עַבְדְּךָ֣ ,,ʕavdᵊḵˈā, 
Deuteronomium,16,11,102691,וַ,,wa,
Deuteronomium,16,11,102692,אֲמָתֶךָ֒ ,,ʔᵃmāṯeḵˌā, 
Deuteronomium,16,11,102693,וְ,,wᵊ,
Deuteronomium,16,11,102694,הַ,,ha,
Deuteronomium,16,11,102695,לֵּוִי֙ ,,llēwˌî, 
Deuteronomium,16,14,102756,אַתָּ֨ה ,,ʔattˌā, 
Deuteronomium,16,14,102757,וּ,,û,
Deuteronomium,16,14,102758,בִנְךָ֤ ,,vinᵊḵˈā, 
Deuteronomium,16,14,102759,וּ,,û,
Deuteronomium,16,14,102760,בִתֶּ֨ךָ֙ ,,vittˈeḵā, 
Deuteronomium,16,14,102761,וְ,,wᵊ,
Deuteronomium,16,14,102762,עַבְדְּךָ֣ ,,ʕavdᵊḵˈā, 
Deuteronomium,16,14,102763,וַ,,wa,
Deuteronomium,16,14,102764,אֲמָתֶ֔ךָ ,,ʔᵃmāṯˈeḵā, 
Deuteronomium,16,14,102765,וְ,,wᵊ,
Deuteronomium,16,14,102766,הַ,,ha,
Deuteronomium,16,14,102767,לֵּוִ֗י ,,llēwˈî, 
Deuteronomium,16,14,102768,וְ,,wᵊ,
Deuteronomium,16,14,102769,הַ,,ha,
Deuteronomium,16,14,102770,גֵּ֛ר ,,ggˈēr, 
Deuteronomium,16,14,102771,וְ,,wᵊ,
Deuteronomium,16,14,102772,הַ,,ha,
Deuteronomium,16,14,102773,יָּתֹ֥ום ,,yyāṯˌôm, 
Deuteronomium,16,14,102774,וְ,,wᵊ,
Deuteronomium,16,14,102775,הָ,,hā,
Deuteronomium,16,14,102776,אַלְמָנָ֖ה ,,ʔalmānˌā, 
Deuteronomium,17,20,103446,ה֥וּא ,,hˌû, 
Deuteronomium,17,20,103447,וּ,,û,
Deuteronomium,17,20,103448,בָנָ֖יו ,,vānˌāʸw, 
Deuteronomium,18,5,103545,ה֥וּא ,,hˌû, 
Deuteronomium,18,5,103546,וּ,,û,
Deuteronomium,18,5,103547,בָנָ֖יו ,,vānˌāʸw, 
Deuteronomium,28,36,108799,אַתָּ֣ה ,,ʔattˈā, 
Deuteronomium,28,36,108800,וַ,,wa,
Deuteronomium,28,36,108801,אֲבֹתֶ֑יךָ ,,ʔᵃvōṯˈeʸḵā, 
Deuteronomium,28,64,109399,אַתָּ֥ה ,,ʔattˌā, 
Deuteronomium,28,64,109400,וַ,,wa,
Deuteronomium,28,64,109401,אֲבֹתֶ֖יךָ ,,ʔᵃvōṯˌeʸḵā, 
Deuteronomium,29,21,109999,אֶת־,,ʔeṯ-,
Deuteronomium,29,21,110000,מַכֹּ֞ות ,,makkˈôṯ, 
Deuteronomium,29,21,110001,הָ,,hā,
Deuteronomium,29,21,110002,אָ֤רֶץ ,,ʔˈāreṣ, 
Deuteronomium,29,21,110003,הַ,,ha,
Deuteronomium,29,21,110004,הִוא֙ ,,hiw, 
Deuteronomium,29,21,110005,וְ,,wᵊ,
Deuteronomium,29,21,110006,אֶת־,,ʔeṯ-,
Deuteronomium,29,21,110007,תַּ֣חֲלֻאֶ֔יהָ ,,tˈaḥᵃluʔˈeʸhā, 
Deuteronomium,30,2,110223,אַתָּ֣ה ,,ʔattˈā, 
Deuteronomium,30,2,110224,וּ,,û,
Deuteronomium,30,2,110225,בָנֶ֔יךָ ,,vānˈeʸḵā, 
Deuteronomium,30,19,110619,אַתָּ֥ה ,,ʔattˌā, 
Deuteronomium,30,19,110620,וְ,,wᵊ,
Deuteronomium,30,19,110621,זַרְעֶֽךָ׃ ,,zarʕˈeḵā, . 
Josua,8,14,117161,ה֧וּא ,,hˈû, 
Josua,8,14,117162,וְ,,wᵊ,
Josua,8,14,117163,כָל־,,ḵol-,
Josua,8,14,117164,עַמֹּ֛ו ,,ʕammˈô, 
Josua,10,5,118474,הֵ֖ם ,,hˌēm, 
Josua,10,5,118475,וְ,,wᵊ,
Josua,10,5,118476,כָל־,,ḵol-,
Josua,10,5,118477,מַֽחֲנֵיהֶ֑ם ,,mˈaḥᵃnêhˈem, 
Josua,11,4,119508,הֵ֗ם ,,hˈēm, 
Josua,11,4,119509,וְ,,wᵊ,
Josua,11,4,119510,כָל־,,ḵol-,
Josua,11,4,119511,מַֽחֲנֵיהֶם֙ ,,mˈaḥᵃnêhem, 
Josua,24,15,127041,אָנֹכִ֣י ,,ʔānōḵˈî, 
Josua,24,15,127042,וּ,,û,
Josua,24,15,127043,בֵיתִ֔י ,,vêṯˈî, 
Judices,6,5,130505,הֵם֩ ,,hˌēm, 
Judices,6,5,130506,וּ,,û,
Judices,6,5,130507,מִקְנֵיהֶ֨ם ,,miqnêhˌem, 
Judices,11,37,135314,אָנֹכִ֖י ,,ʔānōḵˌî, 
Judices,11,37,135315,֯וְ,ו,*wᵊ,
Judices,11,37,135316,׃֯רֵעֹותָֽי,רעיתי ,*rēʕôṯˈāy, .
Judices,11,38,135327,הִיא֙ ,,hî, 
Judices,11,38,135328,וְ,,wᵊ,
Judices,11,38,135329,רֵ֣עֹותֶ֔יהָ ,,rˈēʕôṯˈeʸhā, 
Judices,12,2,135420,אֲנִ֛י ,,ʔᵃnˈî, 
Judices,12,2,135421,וְ,,wᵊ,
Judices,12,2,135422,עַמִּ֥י ,,ʕammˌî, 
Judices,12,2,135423,וּ,,û,
Judices,12,2,135424,בְנֵֽי־,,vᵊnˈê-,
Judices,12,2,135425,עַמֹּ֖ון ,,ʕammˌôn, 
Judices,18,30,139053,ה֣וּא ,,hˈû, 
Judices,18,30,139054,וּ,,û,
Judices,18,30,139055,בָנָ֗יו ,,vānˈāʸw, 
Judices,19,9,139285,ה֥וּא ,,hˌû, 
Judices,19,9,139286,וּ,,û,
Judices,19,9,139287,פִילַגְשֹׁ֖ו ,,fîlaḡšˌô, 
Judices,19,9,139288,וְ,,wᵊ,
Judices,19,9,139289,נַעֲרֹ֑ו ,,naʕᵃrˈô, 
Judices,20,4,139975,אֲנִ֥י ,,ʔᵃnˌî, 
Judices,20,4,139976,וּ,,û,
Judices,20,4,139977,פִֽילַגְשִׁ֖י ,,fˈîlaḡšˌî, 
Samuel_I,18,27,152734,ה֣וּא ,,hˈû, 
Samuel_I,18,27,152735,וַ,,wa,
Samuel_I,18,27,152736,אֲנָשָׁ֗יו ,,ʔᵃnāšˈāʸw, 
Samuel_I,20,31,154099,אַתָּ֣ה ,,ʔattˈā, 
Samuel_I,20,31,154100,וּ,,û,
Samuel_I,20,31,154101,מַלְכוּתֶ֑ךָ ,,malᵊḵûṯˈeḵā, 
Samuel_I,22,16,155136,אַתָּ֖ה ,,ʔattˌā, 
Samuel_I,22,16,155137,וְ,,wᵊ,
Samuel_I,22,16,155138,כָל־,,ḵol-,
Samuel_I,22,16,155139,בֵּ֥ית ,,bˌêṯ, 
Samuel_I,22,16,155140,אָבִֽיךָ׃ ,,ʔāvˈîḵā, . 
Samuel_I,27,3,158264,ה֥וּא ,,hˌû, 
Samuel_I,27,3,158265,וַ,,wa,
Samuel_I,27,3,158266,אֲנָשָׁ֖יו ,,ʔᵃnāšˌāʸw, 
Samuel_I,28,1,158529,אַתָּ֖ה ,,ʔattˌā, 
Samuel_I,28,1,158530,וַ,,wa,
Samuel_I,28,1,158531,אֲנָשֶֽׁיךָ׃ ,,ʔᵃnāšˈeʸḵā, . 
Samuel_I,28,19,158956,אַתָּ֥ה ,,ʔattˌā, 
Samuel_I,28,19,158957,וּ,,û,
Samuel_I,28,19,158958,בָנֶ֖יךָ ,,vānˌeʸḵā, 
Samuel_I,29,11,159422,ה֤וּא ,,hˈû, 
Samuel_I,29,11,159423,וַֽ,,wˈa,
Samuel_I,29,11,159424,אֲנָשָׁיו֙ ,,ʔᵃnāšāʸw, 
Samuel_I,30,31,160176,ה֥וּא ,,hˌû, 
Samuel_I,30,31,160177,וַ,,wa,
Samuel_I,30,31,160178,אֲנָשָֽׁיו׃ פ ,,ʔᵃnāšˈāʸw . f, 
Samuel_II,3,28,162317,אָנֹכִ֧י ,,ʔānōḵˈî, 
Samuel_II,3,28,162318,וּ,,û,
Samuel_II,3,28,162319,מַמְלַכְתִּ֛י ,,mamlaḵtˈî, 
Samuel_II,9,10,165163,אַתָּה֩ ,,ʔattˌā, 
Samuel_II,9,10,165164,וּ,,û,
Samuel_II,9,10,165165,בָנֶ֨יךָ ,,vānˌeʸḵā, 
Samuel_II,9,10,165166,וַ,,wa,
Samuel_II,9,10,165167,עֲבָדֶ֜יךָ ,,ʕᵃvāḏˈeʸḵā, 
Samuel_II,19,15,172336,אַתָּ֖ה ,,ʔattˌā, 
Samuel_II,19,15,172337,וְ,,wᵊ,
Samuel_II,19,15,172338,כָל־,,ḵol-,
Samuel_II,19,15,172339,עֲבָדֶֽיךָ׃ ,,ʕᵃvāḏˈeʸḵā, . 
Reges_I,1,21,176518,אֲנִ֛י ,,ʔᵃnˈî, 
Reges_I,1,21,176519,וּ,,û,
Reges_I,1,21,176520,בְנִ֥י ,,vᵊnˌî, 
Reges_I,9,6,183793,אַתֶּ֤ם ,,ʔattˈem, 
Reges_I,9,6,183794,וּ,,û,
Reges_I,9,6,183795,בְנֵיכֶם֙ ,,vᵊnêḵˌem, 
Reges_I,10,13,184656,הִ֥יא ,,hˌî, 
Reges_I,10,13,184657,וַ,,wa,
Reges_I,10,13,184658,עֲבָדֶֽיהָ׃ ס ,,ʕᵃvāḏˈeʸhā . s, 
Reges_I,17,15,190122,־֯הִֽיא,הוא־,*hˈî-,
Reges_I,17,15,190123,֯וָ,ו,*wā,
Reges_I,17,15,190124, ֯ה֛וּא,היא ,*hˈû, 
Reges_I,17,15,190125,וּ,,û,
Reges_I,17,15,190126,בֵיתָ֖הּ ,,vêṯˌāh, 
Reges_I,18,18,190678,אַתָּ֖ה ,,ʔattˌā, 
Reges_I,18,18,190679,וּ,,û,
Reges_I,18,18,190680,בֵ֣ית ,,vˈêṯ, 
Reges_I,18,18,190681,אָבִ֑יךָ ,,ʔāvˈîḵā, 
Reges_II,3,17,196208,אַתֶּ֥ם ,,ʔattˌem, 
Reges_II,3,17,196209,וּ,,û,
Reges_II,3,17,196210,מִקְנֵיכֶ֖ם ,,miqnêḵˌem, 
Reges_II,3,17,196211,וּֽ,,ˈû,
Reges_II,3,17,196212,בְהֶמְתְּכֶֽם׃ ,,vᵊhemtᵊḵˈem, . 
Reges_II,4,7,196623,אַ֣תְּ ,,ʔˈat, 
Reges_II,4,7,196624,֯וּ,,*û,
Reges_II,4,7,196625, ֯בָנַ֔יִךְ,בניכי ,*vānˈayiḵ, 
Reges_II,5,15,197814,ה֣וּא ,,hˈû, 
Reges_II,5,15,197815,וְ,,wᵊ,
Reges_II,5,15,197816,כָֽל־,,ḵˈol-,
Reges_II,5,15,197817,מַחֲנֵ֗הוּ ,,maḥᵃnˈēhû, 
Reges_II,8,1,199537, ֯אַ֣תְּ,אתי ,*ʔˈat, 
Reges_II,8,1,199538,וּ,,û,
